TIENDA_ID,dist_comp_directa,num_comp_directa,dist_comp_indirecta,num_comp_indirecta,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,META_VENTA,RATIO_CUMPLIMIENTO
303,219.00937028692152,5,197.58020614396312,1,1128555.5950000002,3.0,B,Base,88.0,12.0,25.65706,-100.38443,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.3511574895833336
638,803.9261075115924,1,2000.0,0,893267.1845000001,3.0,C,Receso,81.86120000000003,11.0,25.66655,-100.27964,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.7311379544573646
567,287.1287890173897,3,377.29071666001886,1,1708367.867,3.0,B,Base,121.2703,13.0,25.64856,-100.3572,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,480000.0,3.5590997229166668
553,353.048010889291,5,758.851612507138,1,1120945.5226315788,3.0,B,Base,121.97999999999998,13.0,25.62432,-100.29972,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.335303172149122
554,17.850728094751876,3,583.3233923859774,1,1921538.315263158,3.0,C,Receso,82.98110000000005,11.0,25.65033,-100.3553,Oficinistas,UT_DENSIDAD,TRAIN,516000.0,3.72391146368829
774,1154.2086755355592,0,2000.0,0,1198508.903,3.0,C,Receso,85.64200000000002,11.0,25.53083,-100.21282,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.32269167248062
251,622.3832444677951,5,2000.0,0,1371231.6045,3.0,C,Receso,110.94,14.0,25.66742,-100.28471,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.657425590116279
252,295.8174537948961,3,2000.0,0,1031030.1810526316,3.0,B,Receso,120.8,15.0,25.6321,-100.27243,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.9981205059159528
338,1520.5377777943231,0,968.6277463143548,1,999917.395,3.0,C,Hogar,99.0,10.0,25.61578,-100.27783,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.040647744897959
337,6.745418860264692,5,1069.4528389949494,0,1425278.924736842,3.0,C,Hogar,106.0,10.0,25.66014,-100.28657,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.908732499462943
767,1293.8182352892186,0,2000.0,0,,,,,,,,,,,,,
336,606.5405031073202,4,420.5829053956924,3,1458130.834,3.0,C,Base,105.0,10.0,25.63963,-100.28821,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,3.0377725708333334
341,249.58984834361144,4,1003.2593641623988,0,1328828.3472222222,3.0,C,Base,81.0,10.0,25.66711,-100.29076,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.768392390046297
258,2.5063335373724813,3,824.9414014208978,1,1893906.7585,3.0,CD,Hogar,101.0,12.0,25.58928,-100.25288,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.865115833673469
752,50.50807460495485,6,2000.0,0,1090899.287,3.0,B,Base,169.49,12.0,25.6614,-100.40051,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.2727068479166666
333,585.9350299535827,4,225.14937483536536,3,1765742.4445,3.0,A,Hogar,124.0,10.0,25.57929,-100.2484,Clásico,UT_DENSIDAD,TRAIN,490000.0,3.6035560091836736
577,80.26318824237336,2,108.88140068715808,1,877928.5199999999,3.0,C,Base,117.9778,13.0,25.5977,-100.25362,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,1.82901775
261,20.9323181706709,4,943.3891009325752,1,1823802.6322222224,3.0,C,Base,112.38,11.0,25.66352,-100.40939,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,3.79958881712963
262,322.070504295012,5,2000.0,0,1250334.3866666667,3.0,BC,Receso,122.83,14.0,25.65916,-100.36804,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000.0,2.423128656330749
331,937.1687596787838,1,1087.0887986160162,0,1274758.303,3.0,BC,Receso,74.0,10.0,25.67091,-100.39667,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,2.47046182751938
452,116.91994568772196,2,1180.347409722785,0,819543.2916666666,3.0,C,Base,121.5535,13.0,25.62589,-100.27324,Clásico,UT_GAS_URBANA,TRAIN,480000.0,1.7073818576388888
429,343.15762123875675,4,530.7316218835575,1,1357609.5285714287,3.0,C,Base,122.1822,13.0,25.66419,-100.33111,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.82835318452381
408,227.55142063238492,2,2000.0,0,1642114.358,3.0,C,Hogar,108.84,15.0,25.60873,-100.26883,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.3512537918367347
132,661.9592748077837,4,733.7479831990499,1,2016326.723,3.0,BC,Hogar,107.67,11.0,25.64953,-100.384,Oficinistas,UT_DENSIDAD,TRAIN,490000.0,4.114952495918367
413,627.6567354013871,4,111.0835262770524,1,1339381.3005555556,3.0,C,Base,92.17,11.0,25.62891,-100.29645,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,2.7903777094907407
435,612.4094131728535,7,2000.0,0,1592707.2784210525,3.0,C,Hogar,87.28,13.0,25.65787,-100.40572,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.2504230171858213
442,98.57201874315643,15,1194.1781441427654,0,889927.5335000001,3.0,C,Hogar,106.46449999999992,13.0,25.65022,-100.2928,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,490000.0,1.8161786397959183
436,2000.0,0,260.8428632788251,1,2358415.2145,3.0,BC,Hogar,105.05279999999998,13.0,25.54982,-100.22381,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,4.813092274489796
122,360.9093327402427,5,2000.0,0,1160986.5275,3.0,AB,Base,103.62570000000004,12.0,25.60406,-100.2678,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,2.4187219322916667
121,21.171121043120767,13,910.970068362597,2,789430.9321052632,3.0,BC,Hogar,81.61,10.0,25.64548,-100.29303,Clásico,UT_DENSIDAD,TRAIN,490000.0,1.6110835349087005
414,8.75738248387993,3,559.0329123168063,2,1260195.9435,3.0,C,Hogar,96.49,12.0,25.57829,-100.24148,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.571828456122449
443,2000.0,0,2000.0,0,1349743.4470000002,3.0,A,Hogar,105.03489999999996,13.0,25.65795,-100.43849,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.7545784632653065
119,469.4040574566535,4,542.1801983517088,1,1529141.282631579,3.0,BC,Hogar,103.8844,12.0,25.65988,-100.29136,Clásico,UT_DENSIDAD,TRAIN,490000.0,3.120696495166488
424,410.7146325954927,4,623.2629045070494,1,854991.9525,3.0,B,Hogar,110.5,12.0,25.6241,-100.29509,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.7448815357142855
375,20.424827218855647,4,544.4180272740199,1,1223628.033,3.0,C,Base,82.99,10.0,25.58959,-100.24934,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,2.54922506875
118,235.10128447215,2,2000.0,0,946595.995,3.0,C,Hogar,112.38,10.0,25.608,-100.27007,Clásico,UT_DENSIDAD,TRAIN,490000.0,1.9318285612244896
116,511.3748243395961,3,1261.030419468014,0,1238120.914,3.0,BC,Hogar,71.5,10.0,25.65226,-100.2795,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.5267773755102043
113,7.1047143577246965,6,810.293402270562,2,1467155.035,3.0,AB,Hogar,105.58,12.0,25.6422,-100.27802,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.9941939489795915
419,18.99635876412165,4,871.6960375644444,1,1230749.836470588,3.0,AB,Hogar,115.76,12.0,25.65289,-100.34605,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.5117343601440574
165,7.753417457641984,10,2000.0,0,1343691.7731578948,3.0,C,Base,121.62829999999998,13.0,25.65304,-100.28399,Clásico,UT_GAS_URBANA,TRAIN,480000.0,2.7993578607456144
367,138.55495848364745,9,617.0303473301038,2,1993145.205,3.0,C,Receso,84.53280000000007,10.0,25.64841,-100.28547,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,3.8626845058139536
143,861.2858518625595,4,676.7669173636081,2,962736.833,3.0,BC,Hogar,86.46900000000005,9.0,25.62531,-100.29113,Clásico,UT_DENSIDAD,TRAIN,490000.0,1.9647690469387755
161,588.8962681838751,6,2000.0,0,1209029.975,3.0,BC,Base,75.6,9.0,25.66865,-100.40311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.518812447916667
159,999.4301177802644,0,2000.0,0,1687970.5989473683,3.0,BC,Hogar,103.11089999999996,12.0,25.66725,-100.27725,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.4448379570354457
158,22.823627508756093,5,2000.0,0,1080190.558,3.0,AB,Hogar,102.80669999999998,12.0,25.64524,-100.27484,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.204470526530612
157,801.844132770822,1,2000.0,0,2930598.7920000004,3.0,AB,Base,108.0,14.0,25.63502,-100.36374,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,6.1054141500000005
162,7.341323937448191,1,456.89561551487486,1,1770167.5365,3.0,CD,Base,126.0,10.0,25.6743,-100.40425,Oficinistas,UT_GAS_URBANA,TRAIN,480000.0,3.687849034375
154,786.1038443941078,1,2000.0,0,814545.6895,3.0,BC,Base,81.97,11.0,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,TRAIN,480000.0,1.6969701864583333
151,944.2096405344384,2,479.052896771538,1,876121.008,3.0,AB,Hogar,105.54599999999996,12.0,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.7880020571428572
149,218.9733142982167,7,2000.0,0,1248264.92,3.0,AB,Base,122.8928,13.0,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,2.6005519166666664
148,237.72478210286368,1,2000.0,0,1308893.309,3.0,AB,Base,90.06,12.0,25.62791,-100.36239,Clásico,UT_DENSIDAD,TRAIN,480000.0,2.7268610604166663
391,14.041642663417464,5,458.70701382423744,1,989059.582631579,3.0,BC,Base,70.85,8.0,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.0605407971491227
147,15.215811864932066,11,1108.68096586323,0,1573698.3135,3.0,BC,Base,102.63700000000006,12.0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000.0,3.278538153125
146,8.055625556263811,5,172.1546611326532,1,1293370.558125,3.0,A,Base,84.02,12.0,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.69452199609375
472,118.40115790704697,5,2000.0,0,779550.171875,3.0,B,Receso,109.96339999999992,13.0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000.0,1.5107561470445736
471,875.1321245622928,1,883.7933253559071,1,824846.6195,3.0,B,Base,121.9647,13.0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000.0,1.7184304572916669
139,175.60150748105255,1,2000.0,0,1167708.0775,3.0,AB,Hogar,129.6,10.0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000.0,2.383077709183673
138,16.710862807232374,5,1150.4755380485512,0,783578.701904762,3.0,AB,Receso,114.4,10.0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.5185633757844224
396,2000.0,0,2000.0,0,1667257.3095,3.0,AB,Receso,112.95,12.0,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,3.231118816860465
134,6.306294145584486,4,2000.0,0,1600802.1731578948,3.0,AB,Receso,115.2,10.0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,3.1023297929416565
445,339.4654178729052,5,2000.0,0,1517476.454761905,3.0,C,Base,121.6093,13.0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,3.1614092807539684
133,10.479716967725915,4,2000.0,0,1103748.0544444444,3.0,C,Receso,114.67,12.0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.139046617140396
444,348.2233966907585,5,172.55031279658155,2,1324028.434,3.0,D,Hogar,102.21119999999996,13.0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.702098844897959
692,1134.7228366835309,0,1064.6315965780516,0,956406.8657142858,4.0,C,Hogar,83.79530000000004,11.0,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.951850746355685
697,800.9092892019908,1,525.9269291207092,1,912085.7085714284,4.0,C,Base,83.55360000000006,11.0,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.9001785595238088
701,193.23377550690435,1,160.00153340390057,2,726814.49,4.0,C,Base,97.88,13.0,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.5141968541666666
695,345.9652045489528,2,2000.0,0,708145.4675,4.0,C,Hogar,84.89520000000005,11.0,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.445194831632653
693,1029.539737700794,0,507.2844386366906,1,461407.1335,4.0,C,Hogar,91.6136,11.0,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,TRAIN,490000.0,0.9416472112244898
52,1207.225403816694,0,305.94251015973515,1,765504.4195000001,4.0,C,Base,104.08,12.0,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,1.5948008739583337
709,1441.603228339318,0,2000.0,0,436400.94333333336,4.0,C,Base,83.21560000000005,11.0,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,0.9091686319444444
56,1193.2072326305754,0,1000.8677934473928,0,519265.916,4.0,D,Hogar,98.35,12.0,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.0597263591836734
711,441.2671201531895,4,465.9372256169789,1,673079.3655000001,4.0,C,Hogar,97.84,13.0,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.3736313581632655
712,328.3833365233376,1,1092.3369605605285,0,694565.4110000001,4.0,B,Base,85.43230000000001,11.0,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.4470112729166669
267,2.878452213796637,2,2000.0,0,957275.9745,4.0,C,Base,118.0,12.0,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,1.994324946875
717,949.2614628117776,1,84.44685059471583,1,604534.3972222223,4.0,C,Hogar,110.99,14.0,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.2337436678004536
727,36.732523487532816,1,603.6783499377902,1,955326.6928571428,4.0,C,Hogar,84.79060000000005,11.0,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.9496463119533527
728,491.28602769007097,2,2000.0,0,1007944.8885,4.0,C,Hogar,94.59,13.0,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.0570303846938773
264,329.02770242480824,4,654.8538866597589,1,813919.538,4.0,C,Base,117.0,13.0,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,1.6956657041666665
763,917.0751809209936,1,2000.0,0,361014.2204761904,4.0,C,Base,86.62640000000003,11.0,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,0.7521129593253967
286,953.2011544007212,1,540.9302266560461,1,900732.224,4.0,CD,Receso,106.0,10.0,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,1.745605085271318
641,628.3952477519719,2,490.9438906829251,2,693967.0715,4.0,C,Receso,88.39,13.0,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000.0,1.344897425387597
643,229.48513558713464,4,646.9053937780313,3,958092.434,4.0,C,Hogar,117.03,13.0,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.9552906816326527
297,316.73069524472515,1,2000.0,0,732249.237,4.0,C,Hogar,83.0,11.0,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4943861979591837
645,739.9232269514835,1,2000.0,0,884734.8365,4.0,C,Hogar,107.67,13.0,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.805581298979592
649,423.8915032013873,1,914.6975849712068,1,711736.5678947368,4.0,C,Hogar,96.12,13.0,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4525236079484425
294,465.0379445565496,1,255.35318505171915,2,1032060.904,4.0,CD,Hogar,100.0,10.0,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,TRAIN,490000.0,2.106246742857143
293,985.5564402694644,1,196.3835325918488,1,1171129.559,4.0,CD,Base,103.0,10.0,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,TRAIN,480000.0,2.4398532479166666
655,1052.414126201476,0,1017.7502912256754,0,846830.8284210527,4.0,C,Hogar,84.20400000000004,11.0,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.728226180451128
657,2000.0,0,2000.0,0,1308964.509,4.0,C,Base,86.18780000000002,11.0,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.72700939375
658,978.1678140376896,1,333.8283470447966,1,607780.17,4.0,C,Base,83.95930000000004,11.0,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.2662086875
32,2000.0,0,2000.0,0,655372.8705263158,4.0,C,Hogar,83.92,9.0,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.3374956541353382
665,12.066425238930467,3,423.6360102553862,3,1332642.9785,4.0,C,Hogar,120.91,13.0,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.7196795479591835
691,600.4298265967616,4,859.5458958127995,1,880484.542631579,4.0,C,Hogar,119.33,13.0,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.7969072298603652
672,1039.574893347822,0,394.9571016084211,2,1238952.7805,4.0,C,Base,84.17250000000004,11.0,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,2.5811516260416667
673,787.6540919207378,2,2000.0,0,574440.6983333334,4.0,C,Base,111.41,13.0,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.1967514548611111
278,873.2660256321235,2,174.37726922064928,2,1174958.1845,4.0,C,Hogar,112.52,12.0,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,490000.0,2.3978738459183675
37,12.24286326722854,2,390.1271568120429,1,628106.4663157895,4.0,D,Hogar,109.93,12.0,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.281849931256713
43,337.06391801416964,2,2000.0,0,694824.4966666667,4.0,CD,Hogar,93.87029999999992,12.0,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4180091768707483
44,798.9814800406702,1,1054.7514752472637,0,814689.6157894738,4.0,CD,Hogar,93.28,12.0,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.6626318689581097
685,27.344365246720866,1,468.0657889765554,1,847969.2985714285,4.0,C,Base,85.59650000000003,11.0,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.7666027053571427
687,613.2598050184132,3,1485.195089002092,0,1315553.5005263158,4.0,C,Hogar,135.12,13.0,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.684803062298604
688,262.6818311612555,2,2000.0,0,537369.302,4.0,C,Base,114.99,13.0,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.1195193791666669
689,489.0939982990634,5,796.060070149509,2,1076728.3615,4.0,C,Hogar,124.11,13.0,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.197404819387756
45,651.9714257531404,1,1492.9967122169935,0,750508.4647368421,4.0,CD,Hogar,95.22,14.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.5316499280343716
842,608.2950868436869,3,2000.0,0,476695.961,4.0,C,Hogar,86.38,12.0,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.9728489
249,386.19291459634746,1,844.3652575671924,1,1320854.5495,4.0,D,Base,110.0,10.0,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,2.751780311458333
101,447.4557001922159,1,798.7067540828116,1,1241519.6422222222,4.0,C,Hogar,103.05749999999996,13.0,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.5337135555555554
794,781.0598062337546,2,2000.0,0,600700.8304999999,4.0,C,Hogar,108.38,14.0,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.2259200622448978
104,9.215394992509038,4,625.1124385265755,1,463176.22,4.0,C,Hogar,104.97519999999992,13.0,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.9452575918367346
109,503.90370816006526,1,506.64818079744106,2,670813.3520000001,4.0,B,Hogar,103.70199999999991,13.0,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.3690068408163267
238,433.6432644481549,2,1098.7929053781463,0,936596.4033333332,4.0,C,Hogar,125.16,12.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.9114212312925167
112,20.42935558711288,1,2000.0,0,1114785.4285,4.0,B,Base,108.0715,13.0,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.322469642708333
233,413.33947240682886,2,1568.3125881982069,0,487778.8321052632,4.0,C,Base,102.97,13.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,TRAIN,480000.0,1.0162059002192982
812,1260.5348329614694,0,56.3273442891531,2,566808.014375,4.0,C,Hogar,106.61,14.0,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.156751049744898
225,539.2468948326318,1,432.3990350534143,2,767527.6705555556,4.0,D,Base,118.72,10.0,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,1.5990159803240742
825,728.2603034667209,1,624.0537623414466,2,473614.066,4.0,C,Hogar,116.88,13.0,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.9665593183673468
829,757.7366650242587,4,900.3891029283867,1,,,,,,,,,,,,,
788,2000.0,0,704.2229968396516,1,572889.5704761905,4.0,C,Hogar,102.92,14.0,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.1691623887269194
845,530.6539841221687,4,2000.0,0,577679.568,4.0,C,Hogar,106.03,14.0,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.178937893877551
128,84.40380376246817,4,79.83749945545152,1,870850.3695,4.0,BC,Base,95.54,10.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,1.814271603125
216,2000.0,0,838.9097817730056,1,1126901.381,4.0,C,Hogar,130.4,12.0,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.299798736734694
724,830.1368549677039,1,2000.0,0,717917.4524999999,4.0,C,Hogar,86.85190000000003,11.0,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4651376581632651
861,827.5094363940167,1,584.1566879104621,1,194589.895,4.0,C,Base,87.33940000000003,11.0,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,TRAIN,480000.0,0.4053956145833333
862,824.974925350936,2,1039.9538995334383,0,427229.97,4.0,C,Hogar,84.20730000000003,11.0,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.8718978979591836
868,435.1535630429463,2,887.7333433634907,2,298774.668,4.0,C,Hogar,84.58750000000003,11.0,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,TRAIN,490000.0,0.6097442204081632
198,6.187891683126343,1,1177.7825589154838,0,821826.3327777778,4.0,BC,Base,118.0,10.0,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.712138193287037
163,198.2080485456372,4,850.4105236025215,2,776564.8150000001,4.0,C,Base,114.24,12.0,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,1.6178433645833334
759,496.0891213177167,1,652.0570109194341,1,859536.2668421053,4.0,C,Hogar,86.33260000000004,11.0,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.7541556466165416
63,12.211345949620185,6,321.5195434322871,3,1419062.892,4.0,D,Hogar,108.53,12.0,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.896046718367347
263,166.8331862880388,1,541.0539277529706,1,969596.017,4.0,C,Hogar,144.12,13.0,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.978767381632653
67,969.4459320695248,1,1077.5481532199794,0,725919.0305,4.0,C,Receso,97.71,12.0,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,1.4068198265503875
741,425.0355706974202,1,796.7624561583207,1,1027754.852,4.0,C,Hogar,83.78940000000003,11.0,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.097458881632653
68,32.6949709028866,2,160.7886821869507,1,1127433.53,4.0,D,Hogar,102.87,13.0,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000.0,2.300884755102041
751,2000.0,0,526.9322481003082,1,1295798.975,4.0,C,Hogar,90.2965,11.0,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.644487704081633
69,589.6919883143615,2,735.6251103459343,1,1004868.763,4.0,C,Hogar,101.82,12.0,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.0507525775510205
257,137.18264738929886,2,1065.9497098127963,0,1197144.743,4.0,C,Hogar,106.0,12.0,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.443152536734694
755,2000.0,0,712.6554512137692,1,968145.1,4.0,C,Hogar,85.09780000000005,11.0,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN,490000.0,1.9758063265306125
756,2000.0,0,592.3208123570408,1,829651.4795,4.0,C,Hogar,86.18470000000003,11.0,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.6931662846938775
758,360.1652386001023,1,340.9188759717249,1,876532.0435,4.0,C,Base,85.59650000000003,11.0,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,1.8261084239583332
